ANO_EJE;FECHA_CORTE;SECTOR;PLIEGO;UNIDAD_EJECUTORA;SEC_EJEC;PROGRAMA_PPTAL;TIPO_PROD_PROY;PRODUCTO_PROYECTO;TIPO_ACT_OBRA_AC;ACTIV_OBRA_ACCINV;FUNCION;DIVISION_FN;GRUPO_FN;META;FINALIDAD;UNIDAD_MEDIDA;CANT_META_ANUAL;CANT_META_SEM;AVAN_FISICO_ANUAL;AVAN_FISICO_SEM;SEC_FUNC;DEPARTAMENTO_META;PROVINCIA_META;DISTRITO_META;FUENTE_FINANC;RUBRO;CATEGORIA_GASTO;TIPO_TRANSACCION;GENERICA;SUBGENERICA;SUBGENERICA_DET;ESPECIFICA;ESPECIFICA_DET;MTO_PIA;MTO_MODIFICACIONES;MTO_PIM;MTO_CERTIFICADO;MTO_COMPRO_ANUAL;MTO_AT_COMP_01;MTO_AT_COMP_02;MTO_AT_COMP_03;MTO_AT_COMP_04;MTO_AT_COMP_05;MTO_AT_COMP_06;MTO_AT_COMP_07;MTO_AT_COMP_08;MTO_AT_COMP_09;MTO_AT_COMP_10;MTO_AT_COMP_11;MTO_AT_COMP_12;MTO_DEVENGA_01;MTO_DEVENGA_02;MTO_DEVENGA_03;MTO_DEVENGA_04;MTO_DEVENGA_05;MTO_DEVENGA_06;MTO_DEVENGA_07;MTO_DEVENGA_08;MTO_DEVENGA_09;MTO_DEVENGA_10;MTO_DEVENGA_11;MTO_DEVENGA_12;MTO_GIRADO_01;MTO_GIRADO_02;MTO_GIRADO_03;MTO_GIRADO_04;MTO_GIRADO_05;MTO_GIRADO_06;MTO_GIRADO_07;MTO_GIRADO_08;MTO_GIRADO_09;MTO_GIRADO_10;MTO_GIRADO_11;MTO_GIRADO_12;MTO_PAGADO_01;MTO_PAGADO_02;MTO_PAGADO_03;MTO_PAGADO_04;MTO_PAGADO_05;MTO_PAGADO_06;MTO_PAGADO_07;MTO_PAGADO_08;MTO_PAGADO_09;MTO_PAGADO_10;MTO_PAGADO_11;MTO_PAGADO_12
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000652.EMPRESAS_OPERADORAS_CUENTAN_CON_MECANISMOS_PARA_BRINDAR_ESQUEMAS_TARIFARIOS_ACCESIBLES_AL_USUARIO;5.ACTIVIDAD;5005015.INVESTIGACIONES_PRELIMINARES_Y_SOLUCION_DE_CONTROVERSIAS;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135552.INVESTIGACIONES_PRELIMINARES_Y_SOLUCION_DE_CONTROVERSIAS;00053.EXPEDIENTE_RESUELTO;10;0;20;8;4;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;2.VIAJES_DOMESTICOS;99.OTROS_GASTOS;1000;0;1000;40;40;0;30;0;0;0;0;0;0;0;0;0;10;0;30;0;0;0;0;0;0;0;0;0;10;0;30;0;0;0;0;0;0;0;0;0;10;0;30;0;0;0;0;0;0;0;0;0;0
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000652.EMPRESAS_OPERADORAS_CUENTAN_CON_MECANISMOS_PARA_BRINDAR_ESQUEMAS_TARIFARIOS_ACCESIBLES_AL_USUARIO;5.ACTIVIDAD;5005015.INVESTIGACIONES_PRELIMINARES_Y_SOLUCION_DE_CONTROVERSIAS;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135552.INVESTIGACIONES_PRELIMINARES_Y_SOLUCION_DE_CONTROVERSIAS;00053.EXPEDIENTE_RESUELTO;10;0;20;8;4;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;2.SERVICIOS_DE_CONSULTORIAS,_ASESORIAS_Y_SIMILARES_DESARROLLADOS_POR_PERSONAS_NATURALES;99.OTROS_SERVICIOS_SIMILARES;0;6000;6000;6000;6000;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;0;0;0;0;6000;6000
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005596.MARCO_NORMATIVO_DE_PROTECCION_AL_USUARIO;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0160811.MARCO_NORMATIVO_DE_PROTECCION_AL_USUARIO;00174.NORMA_APROBADA;2;2;4;2;10;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;1.SERVICIOS_DE_CONSULTORIAS,_ASESORIAS_Y_SIMILARES_DESARROLLADOS_POR_PERSONAS_JURIDICAS;5.ESTUDIOS_E_INVESTIGACIONES;0;110900;110900;35996;35996;0;0;0;0;0;0;0;35996;0;0;0;0;0;0;0;0;0;0;0;0;0;35996;0;0;0;0;0;0;0;0;0;0;0;35996;-2880;2880;0;0;0;0;0;0;0;35996;0;0;0;0
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000653.USUARIOS_PROTEGIDOS_EN_SUS_DERECHOS;5.ACTIVIDAD;5005596.MARCO_NORMATIVO_DE_PROTECCION_AL_USUARIO;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0160811.MARCO_NORMATIVO_DE_PROTECCION_AL_USUARIO;00174.NORMA_APROBADA;2;2;4;2;10;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;1.SERVICIOS_DE_CONSULTORIAS,_ASESORIAS_Y_SIMILARES_DESARROLLADOS_POR_PERSONAS_JURIDICAS;99.OTROS_SERVICIOS_SIMILARES;0;29500;29500;29500;29500;0;0;0;0;0;0;29500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11800;17700;0;0;0;0;0;0;0;0;0;0;11800;17700;0;0;0;0;0;0;0;29500;0;0;0;0;0
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000651.LOCALIDADES_SUPERVISADAS_DE_ACUERDO_A_ESTANDARES_TECNICOS_DEL_SERVICIO;5.ACTIVIDAD;5005011.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135548.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;00303.SUPERVISION_REALIZADA;30730;10260;34786;11524;2;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;2.VIAJES_DOMESTICOS;99.OTROS_GASTOS;9027;6520;15547;11611.3;11611.3;6000;256;386;248.8;641;638;1426.5;221.5;247.5;83;518;945;6000;256;386;248.8;641;638;1426.5;221.5;247.5;83;518;945;6000;198;163.5;355;815.3;444;1620.5;221.5;247.5;83;518;-2055;6000;256;386;248.8;641;638;1426.5;221.5;247.5;83;518;518
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000651.LOCALIDADES_SUPERVISADAS_DE_ACUERDO_A_ESTANDARES_TECNICOS_DEL_SERVICIO;5.ACTIVIDAD;5005011.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135548.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;00303.SUPERVISION_REALIZADA;30730;10260;34786;11524;2;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;2.SERVICIOS_DE_CONSULTORIAS,_ASESORIAS_Y_SIMILARES_DESARROLLADOS_POR_PERSONAS_NATURALES;99.OTROS_SERVICIOS_SIMILARES;0;14000;14000;14000;14000;0;0;0;0;0;0;0;0;0;6000;8000;0;0;0;0;0;0;0;0;0;0;0;3000;11000;0;0;0;0;0;0;0;0;0;0;0;14000;0;0;0;0;0;0;0;0;0;6000;8000;8000
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;0124.MEJORA_DE_LA_PROVISION_DE_LOS_SERVICIOS_DE_TELECOMUNICACIONES;3.PRODUCTO;3000651.LOCALIDADES_SUPERVISADAS_DE_ACUERDO_A_ESTANDARES_TECNICOS_DEL_SERVICIO;5.ACTIVIDAD;5005011.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;16.COMUNICACIONES;010.EFICIENCIA_DE_MERCADOS;0018.EFICIENCIA_DE_MERCADOS;1;0135548.SUPERVISION_DE_LOS_INDICADORES_DE_TELECOMUNICACIONES;00303.SUPERVISION_REALIZADA;30730;10260;34786;11524;2;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;2.VIAJES_DOMESTICOS;2.VIATICOS_Y_ASIGNACIONES_POR_COMISION_DE_SERVICIO;436264;-95000;341264;219444.85;214092.85;6055.3;17309.85;24913.8;18331.3;23899.35;13455.62;20078.06;16789.64;14982.42;36234.14;19413.69;2629.68;14148.9;27097.23;31440.52;18106.6;20493.9;5693.6;21705.83;21385.34;9326.34;48581.94;12161.42;-16048.77;11179;26030.18;11046.77;30958.1;12304.2;18932.45;18720.88;29857.84;10368.84;29592.9;31128.46;-16026.77;14148.9;34477.83;51914.5;34331.8;48615.2;23452.23;38916.15;38297.64;33129.88;68902.54;33993.96;33993.96
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000001.PLANEAMIENTO_Y_PRESUPUESTO;16.COMUNICACIONES;004.PLANEAMIENTO_GUBERNAMENTAL;0005.PLANEAMIENTO_INSTITUCIONAL;1;0094195.PLANIFICACION_Y_PRESUPUESTO;00155.PORCENTAJE;180;180;180;180;11;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;3.SERVICIOS_DE_LIMPIEZA,_SEGURIDAD_Y_VIGILANCIA;1.SERVICIOS_DE_LIMPIEZA,_SEGURIDAD_Y_VIGILANCIA;1.SERVICIOS_DE_LIMPIEZA_E_HIGIENE;14328;720;15048;15044.53;15044.53;0;0;0;14328;0;0;0;0;0;0;0;716.53;0;0;0;1194;0;0;3582;1194;0;3582;1194;4298.53;0;0;0;1194;0;0;3582;163.91;1030.09;1194;3582;4298.53;0;0;0;14328;0;0;0;0;0;0;0;0
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000007.DEFENSA_JUDICIAL_DEL_ESTADO;16.COMUNICACIONES;018.SEGURIDAD_JURIDICA;0039.DEFENSA_DE_LOS_DERECHOS_CONSTITUCIONALES_Y_LEGALES;1;0000571.DEFENSA_JUDICIAL_DEL_ESTADO;00155.PORCENTAJE;180;180;198;198;16;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;7.SERVICIOS_PROFESIONALES_Y_TECNICOS;11.OTROS_SERVICIOS;1.EMBALAJE_Y_ALMACENAJE;4848;955;5803;5801.62;5801.23;4871.62;0;0;0;0;0;0;0;0;0;929.61;0;0;452.07;453.26;459.45;462.01;0;931.97;474.57;0;972.9;496.78;1098.22;0;452.07;0;912.71;462.01;0;931.97;474.57;0;972.9;496.78;1098.22;4871.62;0;0;0;0;0;0;0;0;0;929.61;929.61
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000007.DEFENSA_JUDICIAL_DEL_ESTADO;16.COMUNICACIONES;018.SEGURIDAD_JURIDICA;0039.DEFENSA_DE_LOS_DERECHOS_CONSTITUCIONALES_Y_LEGALES;1;0000571.DEFENSA_JUDICIAL_DEL_ESTADO;00155.PORCENTAJE;180;180;198;198;16;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;4.SERVICIO_DE_MANTENIMIENTO,_ACONDICIONAMIENTO_Y__REPARACIONES;1.SERVICIO_DE_MANTENIMIENTO,_ACONDICIONAMIENTO_Y__REPARACIONES;5.DE_MAQUINARIAS_Y_EQUIPOS;1242;3072;4314;1848.98;1848.98;1848.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1848.98;0;0;0;0;0;0;0;0;0;0;0;1848.98;0;0;1848.98;0;0;0;0;0;0;0;0;0;0;0
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000007.DEFENSA_JUDICIAL_DEL_ESTADO;16.COMUNICACIONES;018.SEGURIDAD_JURIDICA;0039.DEFENSA_DE_LOS_DERECHOS_CONSTITUCIONALES_Y_LEGALES;1;0000571.DEFENSA_JUDICIAL_DEL_ESTADO;00155.PORCENTAJE;180;180;198;198;16;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;3.CONTRIBUCIONES_A_LA_SEGURIDAD_SOCIAL;1.OBLIGACIONES_DEL_EMPLEADOR;1.OBLIGACIONES_DEL_EMPLEADOR;5.CONTRIBUCIONES_A_ESSALUD;22864;1920;24784;24779.97;24771.29;1891.05;868.57;716.32;713.44;1380.21;1889.01;2885.83;2886.78;2888.37;2877.35;2882.89;2891.47;1891.1;869.07;717.03;713.44;1380.7;1889.32;2884.38;2887.03;2888.37;2878.15;2882.89;2889.81;0;1891.05;868.57;716.32;713.44;1380.21;1889.01;2885.83;2886.78;2888.37;2877.35;5774.36;1891.05;868.57;716.32;713.44;1380.21;1889.01;2885.83;2886.78;2888.37;2877.35;2882.89;2882.89
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000002.CONDUCCION_Y_ORIENTACION_SUPERIOR;16.COMUNICACIONES;006.GESTION;0007.DIRECCION_Y_SUPERVISION_SUPERIOR;1;0083907.CONDUCCION_Y_DIRECCION_DE_LA_GESTION_INSTITUCIONAL;00155.PORCENTAJE;190;190;198;172;12;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;6.SERVICIOS_ADMINISTRATIVOS,_FINANCIEROS_Y_DE_SEGUROS;1.SERVICIOS_ADMINISTRATIVOS;1.GASTOS_LEGALES_Y_JUDICIALES;0;4720;4720;4720;1327.5;0;0;1327.5;0;0;0;0;0;0;0;0;0;0;0;590;737.5;0;0;0;0;0;0;0;0;0;0;590;0;737.5;0;0;0;0;0;0;0;0;0;1327.5;0;0;0;0;0;0;0;0;0
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000002.CONDUCCION_Y_ORIENTACION_SUPERIOR;16.COMUNICACIONES;006.GESTION;0007.DIRECCION_Y_SUPERVISION_SUPERIOR;1;0083907.CONDUCCION_Y_DIRECCION_DE_LA_GESTION_INSTITUCIONAL;00155.PORCENTAJE;190;190;198;172;12;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;1.VIAJES;2.VIAJES_DOMESTICOS;2.VIATICOS_Y_ASIGNACIONES_POR_COMISION_DE_SERVICIO;0;5637;5637;4122.38;4122.38;744.09;0;0;0;0;0;0;1868.21;0;0;1510.08;0;744.09;0;0;0;0;0;0;2329.75;-461.54;0;2845.85;-1335.77;744.09;0;0;0;0;0;0;2329.75;-461.54;0;2845.85;-1335.77;744.09;0;0;0;0;0;0;2329.75;0;0;2845.85;2845.85
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;180;178;158;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;1.PERSONAL_Y_OBLIGACIONES_SOCIALES;3.CONTRIBUCIONES_A_LA_SEGURIDAD_SOCIAL;1.OBLIGACIONES_DEL_EMPLEADOR;1.OBLIGACIONES_DEL_EMPLEADOR;5.CONTRIBUCIONES_A_ESSALUD;352286;-11067;341219;337049.6;336918.55;27636.57;30275.96;27989.27;28896.29;26992.91;27549.31;27192.73;27387.02;32013.8;27796.74;24521.27;28666.68;27636.57;28753.05;29512.9;28897.01;26992.91;27549.31;27191.29;27387.02;32015.57;27796.8;24521.27;28664.85;0;27636.57;30275.96;27989.27;28896.29;26992.91;27549.31;27192.73;30687.29;28713.53;27796.74;53187.95;27636.57;30275.96;27989.27;28896.29;26992.91;27549.31;27192.73;27387.02;32013.8;27796.74;24521.27;24521.27
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;180;178;158;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;3.BIENES_Y_SERVICIOS;2.CONTRATACION_DE_SERVICIOS;6.SERVICIOS_ADMINISTRATIVOS,_FINANCIEROS_Y_DE_SEGUROS;3.SEGUROS;99.OTROS_SEGUROS_DE__BIENES_MUEBLES_E_INMUEBLES;626034;-514108;111926;109928.7;104727.7;0;0;0;0;0;2868.92;0;0;0;0;0;101858.78;0;0;0;0;0;0;2868.92;0;0;0;0;101858.77;0;0;0;0;0;0;2868.92;0;0;0;0;101858.77;0;0;0;0;0;2868.92;0;0;0;0;0;0
2018;20230524;01._PRESIDENCIA_CONSEJO_MINISTROS;019._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;001._ORGANISMO_SUPERVISOR_DE_LA_INVERSION_PRIVADA_EN_TELECOMUNICACIONES;1265;9001.ACCIONES_CENTRALES;3.PRODUCTO;3999999.SIN_PRODUCTO;5.ACTIVIDAD;5000003.GESTION_ADMINISTRATIVA;16.COMUNICACIONES;006.GESTION;0008.ASESORAMIENTO_Y_APOYO;1;0000089.ADMINISTRACION_Y_SUPERVISION;00155.PORCENTAJE;180;180;178;158;13;15.LIMA;01.LIMA;30.SAN_BORJA;2.RECURSOS_DIRECTAMENTE_RECAUDADOS;09.RECURSOS_DIRECTAMENTE_RECAUDADOS;5.GASTOS_CORRIENTES;2.GASTOS_PRESUPUESTARIOS;2.PENSIONES_Y_OTRAS_PRESTACIONES_SOCIALES;2.PRESTACIONES_Y_ASISTENCIA_SOCIAL;3.ENTREGA_DE_BIENES_Y_SERVICIOS;4.OTRAS_PRESTACIONES_DEL_EMPLEADOR;1.SEGURO_MEDICO;274800;47400;322200;316159.95;314989.6;0;50827.6;0;52840.71;0;159341.64;0;0;0;0;0;51979.65;0;24666.72;26160.88;26226.48;26614.23;26130.62;26051.91;25821.69;25520.98;29132.04;26684.4;51979.65;0;24666.72;26160.88;26226.48;26614.23;26130.62;26051.91;25821.69;25520.98;29132.04;26684.4;51979.65;0;50827.6;0;52840.71;0;159341.64;0;0;0;0;0;0
